JD,Magnitude,Band
2457219.65347,11.9,Vis.
2457221.3896,11.9,Vis.
2457224.4,11.9,Vis.
2457229.575,11.9,Vis.
2457230.4549,11.9,Vis.
2457240.3,11.9,Vis.
2457249.4174,11.9,Vis.
2457258.3,11.9,Vis.
2457417.01458,11.9,Vis.
2457436.8,11.9,Vis.
2457436.99028,11.9,Vis.
2457605.36,11.9,Vis.
2457608.55,11.9,Vis.
2457613.62,11.9,Vis.
2457620.4444,11.9,Vis.
2457826.96111,11.9,Vis.
2457984.62778,11.9,Vis.
2457989.33,11.9,Vis.
2457989.75347,11.9,Vis.
2457990.3,11.9,Vis.
2457995.35625,11.9,Vis.
2458006.60903,11.9,Vis.
2458007.6326,11.9,Vis.
2458176.9,11.9,Vis.
2458220.5535,11.9,Vis.
2458353.42361,11.9,Vis.
2458356.625,11.9,Vis.
2458382.35,11.9,Vis.
2458397.3458,11.9,Vis.
2458401.3,11.9,Vis.
2458402.3771,11.9,Vis.
2458404.4667,11.9,Vis.
2458410.556,11.9,Vis.
2458568.91944,11.9,Vis.
2458591.43056,11.9,Vis.
2458768.62,11.9,Vis.
2455338.4299,12,Vis.
2455340.39,12,Vis.
2455340.42,12,Vis.
2455340.5,12,Vis.
2455345.6,12,Vis.
2455512.5125,12,Vis.
2455516.363,12,Vis.
2455525.2,12,Vis.
2455530.4715,12,Vis.
2455539.48249,12,Vis.
2455541.26,12,Vis.
2455707.584,12,Vis.
2455711.5632,12,Vis.
2455714.8,12,Vis.
2455715.4424,12,Vis.
2455717.7458,12,Vis.
2455718.6,12,Vis.
2455720.4153,12,Vis.
2455725.5222,12,Vis.
2455731.4604,12,Vis.
2455895.2,12,Vis.
2455896.2639,12,Vis.
2455896.309,12,Vis.
2455922.5,12,Vis.
2455933.2257,12,Vis.
2456075.5278,12,Vis.
2456076.4444,12,Vis.
2456081.5333,12,Vis.
2456087.30972,12,Vis.
2456088.5424,12,Vis.
2456089.7,12,Vis.
2456098.5514,12,Vis.
2456099.6,12,Vis.
2456100.3,12,Vis.
2456102.68958,12,Vis.
2456106.4729,12,Vis.
2456110.4674,12,Vis.
2456129.4,12,Vis.
2456281.5,12,Vis.
2456282.2,12,Vis.
2456293.19,12,Vis.
2456300.2,12,Vis.
2456304.21,12,Vis.
2456307.7215,12,Vis.
2456650.5,12,Vis.
2456651.2,12,Vis.
2456668.2,12,Vis.
2456668.2,12,Vis.
2456679.5,12,Vis.
2456836.8,12,Vis.
2456837.662,12,Vis.
2456840.3772,12,Vis.
2456841.5,12,Vis.
2456841.65764,12,Vis.
2456842.34,12,Vis.
2456844.5278,12,Vis.
2456846.3,12,Vis.
2456864.79722,12,Vis.
2456869.5722,12,Vis.
2457221.7,12,Vis.
2457226.3,12,Vis.
2457240.3743,12,Vis.
2457244.75278,12,Vis.
2457246.48889,12,Vis.
2457246.7444,12,Vis.
2457251.6,12,Vis.
2457412.3,12,Vis.
2457424.0125,12,Vis.
2457426,12,Vis.
2457429.01111,12,Vis.
2457435.6972,12,Vis.
2457602.65764,12,Vis.
2457620.37361,12,Vis.
2457982.62569,12,Vis.
2457989.34375,12,Vis.
2457989.34514,12,Vis.
2457995.35278,12,Vis.
2457995.8,12,Vis.
2457997.3,12,Vis.
2458010.26,12,Vis.
2458217.8,12,Vis.
2458361.26944,12,Vis.
2458365.26111,12,Vis.
2458370.36,12,Vis.
2458372.24792,12,Vis.
2458380.32847,12,Vis.
2458383.672,12,Vis.
2458392.30417,12,Vis.
2458397.30486,12,Vis.
2458398.4084,12,Vis.
2458398.57222,12,Vis.
2458400.6,12,Vis.
2458408.30208,12,Vis.
2458590.42292,12,Vis.
2458950.5646,12,Vis.
2458966.42986,12,Vis.
2458589.41667,12.04,Vis.
2455896.475,12.05,Vis.
2455339.4444,12.1,Vis.
2455340.32292,12.1,Vis.
2455349.775,12.1,Vis.
2455509.6,12.1,Vis.
2455513.64,12.1,Vis.
2455514.33,12.1,Vis.
2455516.21,12.1,Vis.
2455529.6,12.1,Vis.
2455538.5,12.1,Vis.
2455889.5,12.1,Vis.
2455914.2,12.1,Vis.
2456080.9,12.1,Vis.
2456092.3,12.1,Vis.
2456093.46,12.1,Vis.
2456095.653,12.1,Vis.
2456096.5493,12.1,Vis.
2456101.4299,12.1,Vis.
2456104.596,12.1,Vis.
2456105.6958,12.1,Vis.
2456109.48,12.1,Vis.
2456111.628,12.1,Vis.
2456305.217,12.1,Vis.
2456860.4729,12.1,Vis.
2456862.6771,12.1,Vis.
2456870.6,12.1,Vis.
2456874.627,12.1,Vis.
2457225.6,12.1,Vis.
2457228.65278,12.1,Vis.
2457230.8243,12.1,Vis.
2457235.7868,12.1,Vis.
2457242.3,12.1,Vis.
2457416.6986,12.1,Vis.
2457627.4,12.1,Vis.
2457999.6,12.1,Vis.
2458216.5965,12.1,Vis.
2458217.5417,12.1,Vis.
2458365.33889,12.1,Vis.
2458371.3,12.1,Vis.
2458380.23125,12.1,Vis.
2458396.31,12.1,Vis.
2458405.284,12.1,Vis.
2458406.6069,12.1,Vis.
2458588.4125,12.1,Vis.
2458588.94653,12.1,Vis.
2458755.6,12.1,Vis.
2458945.5799,12.1,Vis.
2458946.5958,12.1,Vis.
2456092.6618,12.15,Vis.
2458587.40903,12.17,Vis.
2455337.8,12.2,Vis.
2455349.6,12.2,Vis.
2455518.51175,12.2,Vis.
2455528.21,12.2,Vis.
2455707.4,12.2,Vis.
2455707.4875,12.2,Vis.
2455889.59,12.2,Vis.
2455898.3424,12.2,Vis.
2455908.5,12.2,Vis.
2456092.5083,12.2,Vis.
2456106.61458,12.2,Vis.
2456117.4104,12.2,Vis.
2456271.28,12.2,Vis.
2456292.2107,12.2,Vis.
2456293.2958,12.2,Vis.
2456300,12.2,Vis.
2456657.2431,12.2,Vis.
2456658.1944,12.2,Vis.
2456662.2417,12.2,Vis.
2456669.52986,12.2,Vis.
2456676.2542,12.2,Vis.
2456870.3896,12.2,Vis.
2457223.5313,12.2,Vis.
2457239.7882,12.2,Vis.
2457246.65694,12.2,Vis.
2457248.45,12.2,Vis.
2457797.7049,12.2,Vis.
2457798.2431,12.2,Vis.
2458186.6201,12.2,Vis.
2458188.934,12.2,Vis.
2458219.93889,12.2,Vis.
2458370.6,12.2,Vis.
2458372.71042,12.2,Vis.
2458381.6,12.2,Vis.
2458381.60208,12.2,Vis.
2458390.3861,12.2,Vis.
2458586.40347,12.2,Vis.
2458591.5736,12.2,Vis.
2458956.575,12.2,Vis.
2455326.8,12.3,Vis.
2455340.4382,12.3,Vis.
2455524.5,12.3,Vis.
2455905.2236,12.3,Vis.
2455907.457,12.3,Vis.
2456092.8,12.3,Vis.
2456093.4931,12.3,Vis.
2456096.4,12.3,Vis.
2456096.4361,12.3,Vis.
2456103.4201,12.3,Vis.
2456104.8,12.3,Vis.
2456105.4528,12.3,Vis.
2456116.4437,12.3,Vis.
2456275.2521,12.3,Vis.
2456294.2146,12.3,Vis.
2456654.19,12.3,Vis.
2456663.2243,12.3,Vis.
2456670.1903,12.3,Vis.
2456672.50139,12.3,Vis.
2456831.4139,12.3,Vis.
2456855.6,12.3,Vis.
2456869.6,12.3,Vis.
2457225.8,12.3,Vis.
2457226.49,12.3,Vis.
2457236.64236,12.3,Vis.
2457238.4028,12.3,Vis.
2457240.4806,12.3,Vis.
2457240.6,12.3,Vis.
2457241.31,12.3,Vis.
2457241.3722,12.3,Vis.
2457246.3,12.3,Vis.
2457434.2375,12.3,Vis.
2457435.7042,12.3,Vis.
2458006.24375,12.3,Vis.
2458191.97917,12.3,Vis.
2458208.95347,12.3,Vis.
2458214.5819,12.3,Vis.
2458364.71458,12.3,Vis.
2458375.425,12.3,Vis.
2458380.32292,12.3,Vis.
2458383.5417,12.3,Vis.
2458390.6271,12.3,Vis.
2458574.94653,12.3,Vis.
2458583.94097,12.3,Vis.
2458585.39931,12.3,Vis.
2458589.5833,12.3,Vis.
2458951.3951,12.3,Vis.
2458953.591,12.3,Vis.
2458584.46875,12.33,Vis.
2458583.46111,12.37,Vis.
2455322.8,12.4,Vis.
2455921.23,12.4,Vis.
2455923.2333,12.4,Vis.
2456087.4354,12.4,Vis.
2456096.459,12.4,Vis.
2456661.5,12.4,Vis.
2456856.4167,12.4,Vis.
2456858.5354,12.4,Vis.
2456865.5,12.4,Vis.
2457231.4333,12.4,Vis.
2457238.44583,12.4,Vis.
2457244.3924,12.4,Vis.
2457246.7,12.4,Vis.
2457425.6951,12.4,Vis.
2457633.3,12.4,Vis.
2457800.6813,12.4,Vis.
2457803.5965,12.4,Vis.
2457808.69792,12.4,Vis.
2457995.6,12.4,Vis.
2458197.6264,12.4,Vis.
2458198.97708,12.4,Vis.
2458361.6,12.4,Vis.
2458389.2833,12.4,Vis.
2458392.2993,12.4,Vis.
2458396.6076,12.4,Vis.
2458400.2736,12.4,Vis.
2458565.6243,12.4,Vis.
2458574.6229,12.4,Vis.
2458955.4306,12.4,Vis.
2458959.6007,12.4,Vis.
2458967.5576,12.4,Vis.
2458582.45486,12.45,Vis.
2455336.8,12.5,Vis.
2455905.5486,12.5,Vis.
2456296.2007,12.5,Vis.
2456859.4292,12.5,Vis.
2456861.3618,12.5,Vis.
2456867.8285,12.5,Vis.
2457241.64931,12.5,Vis.
2458188.8,12.5,Vis.
2458190.5139,12.5,Vis.
2458581.44931,12.5,Vis.
2458582.5618,12.5,Vis.
2458962.5833,12.5,Vis.
2458964.4215,12.5,Vis.
2458966.416,12.5,Vis.
2455903.2778,12.6,Vis.
2456298.24,12.6,Vis.
2456652.2556,12.6,Vis.
2456660.2944,12.6,Vis.
2457242.7139,12.6,Vis.
2458374.3014,12.6,Vis.
2458575.6049,12.6,Vis.
2458580.44375,12.6,Vis.
2458579.43889,12.67,Vis.
2456855.4083,12.7,Vis.
2458374.7,12.7,Vis.
2458377.35,12.7,Vis.
2458578.43542,12.7,Vis.
2458577.43056,12.74,Vis.
2458576.42639,12.78,Vis.
2456842.76597,12.8,Vis.
2458199.8,12.8,Vis.
2458574.8,12.8,Vis.
2458575.42361,12.8,Vis.
2458584.8,12.8,Vis.
2458955.8,12.8,Vis.
2457403.2868,10,Vis.
2456079,10.3,Vis.
2455354.375,10.6,Vis.
2457967.3833,10.7,Vis.
2455712.5,10.9,Vis.
2456846.37,10.9,Vis.
2457211.4653,10.9,Vis.
2457223.4222,10.9,Vis.
2457259.4965,10.9,Vis.
2457593.5104,10.9,Vis.
2457603.3792,10.9,Vis.
2457622.375,10.9,Vis.
2457629.4306,10.9,Vis.
2457639.425,10.9,Vis.
2457793.7167,10.9,Vis.
2458015.4764,10.9,Vis.
2458171.7083,10.9,Vis.
2458200.5403,10.9,Vis.
2458214.632,10.9,Vis.
2458346.3792,10.9,Vis.
2458363.4194,10.9,Vis.
2458397.4125,10.9,Vis.
2455508.3375,11.1,Vis.
2455705.5,11.2,Vis.
2457629.86181,11.2,Vis.
2458401.39583,11.2,Vis.
2455349.51,11.5,Vis.
2455879.42,11.5,Vis.
2456667.33,11.5,Vis.
2458560.67,11.5,Vis.
2458594.47963,11.5,Vis.
2455541.4,11.6,Vis.
2456093.4,11.6,Vis.
2455703.5,11.8,Vis.
2455712.48,11.8,Vis.
2455714.5,11.8,Vis.
2455885.4,11.8,Vis.
2455923.39,11.8,Vis.
2456465.46,11.8,Vis.
2456649.38,11.8,Vis.
2457834.68,11.8,Vis.
2455335.54,11.9,Vis.
2455694.55,11.9,Vis.
2455524.3153,12,Vis.
2456862.41042,12,Vis.
2456884.59028,12,Vis.
2455301.45,12.9,Vis.
2457240.3903,13.9,Vis.
2456662.48958,7.5,Vis.
2455356.4,8.6,Vis.
2455683.34097,8.8,Vis.
2455740.34375,8.8,Vis.
2455493.30278,9.6,Vis.
2455702.4201,9.6,Vis.
2457772.3083,9.9,Vis.
2457831.5368,9.9,Vis.
2457958.3847,9.9,Vis.
2458157.2847,9.9,Vis.
2458608.5424,9.9,Vis.
